EXCHANGE%3DNYSE,,,,,
MARKET_OPEN_MINUTE=570,,,,,
MARKET_CLOSE_MINUTE=960,,,,,
INTERVAL=600,,,,,
COLUMNS=DATE,CLOSE,HIGH,LOW,OPEN,VOLUME
DATA=,,,,,
TIMEZONE_OFFSET=-240,,,,,
866,167.15,167.41,167.084,167.36,4765
867,167.37,167.37,167.15,167.17,4128
868,167.38,167.46,167.34,167.37,6915
869,167.31,167.4,167.21,167.365,11270
870,167.31,167.42,167.3,167.33,7031
871,167.28,167.43,167.19,167.32,11177
872,167.28,167.47,167.23,167.23,8369
873,167.479,167.48,167.23,167.25,12278
874,167.54,167.5899,167.37,167.43,12290
875,167.57,167.67,167.47,167.57,15471
876,167.52,167.629,167.465,167.52,14202
877,167.52,167.58,167.46,167.53,13214
878,167.53,167.6,167.52,167.55,20505
879,167.5,167.56,167.46,167.56,7362
880,167.7,167.7,167.49,167.52,8360
881,167.79,167.87,167.69,167.7,16593
882,167.8,167.98,167.8,167.82,16690
883,167.68,167.87,167.61,167.805,30938
884,167.81,167.88,167.63,167.68,63016
885,167.35,167.64,167.07,167.64,14296
886,166.83,167.4899,166.66,167.18,38653
887,166.82,166.99,166.7,166.72,11569
888,166.99,167.05,166.59,166.7838,6068
889,166.91,167.3,166.81,166.92,7132
890,166.7299,167,166.65,166.87,11382
891,167.01,167.08,166.55,166.64,20922
892,166.84,167.05,166.75,166.98,8523
893,166.7,166.89,166.7,166.75,12989
894,166.91,166.91,166.68,166.68,3449
895,166.95,167.03,166.88,166.91,8499
896,167.03,167.12,166.98,166.98,7744
897,167.62,167.7,167.0185,167.06,16793
898,167.92,167.92,167.525,167.57,27222
899,167.85,167.95,167.7,167.87,12907
900,167.66,167.99,167.66,167.84,14449
901,167.7548,167.7797,167.63,167.64,2737
902,167.91,167.93,167.7,167.71,12522
a1516977000,167.94,167.94,167.83,167.91,5183
1,168.12,168.12,167.93,167.93,4974
2,167.94,168.3099,167.94,168.14,8300
3,167.76,167.94,167.65,167.91,4306
4,167.84,167.88,167.8,167.8,3915
5,167.73,167.86,167.72,167.84,6507
6,167.66,167.81,167.66,167.76,7095
7,167.83,167.84,167.64,167.67,6471
8,167.78,167.86,167.71,167.79,4993
9,168,168.065,167.74,167.8278,7120
10,168.04,168.08,167.94,167.975,8997
11,167.8618,168.07,167.73,168,10574
12,167.8649,167.915,167.84,167.88,3954
13,167.93,167.93,167.82,167.8649,6327
14,167.89,168.005,167.87,167.93,11335
15,168,168,167.91,167.93,9676
16,167.86,167.98,167.81,167.98,14520
17,167.95,168,167.86,167.86,13288
18,168.04,168.04,167.81,167.975,40255
19,168.58,168.58,168.02,168.04,60544
20,168.67,168.68,168.46,168.56,140770
21,167.94,168.8,167.65,167.99,49111
22,168.73,168.82,168.02,168.04,18553
23,168.74,169.03,168.44,168.86,22972
24,169.09,169.11,168.615,168.68,14786
25,168.99,169.24,168.86,168.955,17196
26,168.44,168.95,168.35,168.95,17185
27,168.51,168.68,168.43,168.45,6569
28,168.62,168.69,168.28,168.5,30525
29,168.765,168.83,168.55,168.63,14166
30,168.9302,169.04,168.69,168.8,15367
31,168.515,168.915,168.515,168.915,12386
32,168.31,168.51,168.27,168.51,6617
33,168.25,168.41,168.185,168.365,7549
34,168.38,168.43,168.25,168.27,16869
35,168.32,168.36,168.23,168.36,11770
36,168.35,168.39,168.29,168.31,8476
37,168.341,168.36,168.2401,168.355,8426
38,168.41,168.41,168.28,168.32,9562
39,168.31,168.54,168.31,168.39,12709
432,168.41,168.47,168.25,168.31,8703
433,168.54,168.54,168.338,168.36,10118
434,168.635,168.71,168.5,168.5,15231
435,168.69,168.72,168.58,168.61,17531
436,168.695,168.7399,168.49,168.66,11470
437,168.695,168.74,168.61,168.65,12309
438,168.94,169,168.68,168.695,23262
439,168.945,168.99,168.89,168.93,19131
440,169.08,169.15,168.94,168.98,21701
441,169,169.11,168.85,169.085,37368
442,169.13,169.14,168.96,169.0134,15617
443,169.33,169.4,169.09,169.1,22929
444,169.46,169.58,169.2,169.36,28353
445,169.52,169.58,169.42,169.465,14576
446,169.46,169.64,169.45,169.56,18856
447,169.52,169.65,169.455,169.455,35952
448,169.4865,169.56,169.409,169.52,19096
449,169.39,169.5,169.37,169.5,20381
450,169.63,169.63,169.37,169.37,35436
451,169.6,169.71,169.47,169.6,93762
452,169.895,170.1999,169.74,169.75,20380
453,169.9,170.15,169.75,170,17408
454,170.03,170.29,169.88,169.9,23499
455,170.46,170.55,170.03,170.03,17326
456,170.2579,170.57,170.2579,170.55,19664
457,170.29,170.32,170.09,170.21,7964
458,170.224,170.36,170.11,170.26,9470
459,170.45,170.53,170.23,170.23,10625
460,170.215,170.48,170.15,170.42,18939
461,170.12,170.3,170.075,170.27,4769
462,170.235,170.45,170.07,170.17,31363
463,170.12,170.39,170.12,170.27,17974
464,170.09,170.27,169.99,170.21,18529
465,170.66,170.66,170.15,170.15,16024
466,170.3,170.76,170.14,170.49,8493
467,170.3,170.57,170.15,170.16,6783
468,170.09,170.365,170.05,170.14,5870
469,170.16,170.1984,170.02,170.055,15159
470,169.975,170.265,169.9,170.129,7383
471,170.285,170.41,169.83,169.93,11821
577,170.28,170.3999,170.17,170.21,8252
578,169.9544,170.28,169.925,170.22,15317
579,169.79,170.13,169.75,170,24480
580,170.389,170.41,169.74,169.795,14731
581,170.63,170.68,170.28,170.3,12697
582,170.3,170.62,170.22,170.6,7859
583,170.4,170.69,170.2761,170.28,7829
584,170.21,170.62,170.206,170.46,17253
585,170.39,170.45,170.28,170.28,10453
586,170.53,170.54,170.337,170.52,7377
587,170.57,170.61,170.36,170.5,6379
588,170.84,170.88,170.57,170.62,8849
589,170.77,170.85,170.63,170.81,11092
590,170.67,170.8,170.65,170.765,14022
591,170.97,171.11,170.72,170.72,22342
592,171.0696,171.1,170.96,170.97,16669
593,170.95,171.1,170.87,171.05,15976
594,171.03,171.11,170.77,170.91,31483
595,170.82,171.02,170.77,171.02,53250
596,171.69,171.69,171.69,171.69,1499
597,173.84,175.17,172.01,172.01,177208
598,173.32,173.84,172.8105,173.27,65189
599,172.67,173.48,172.57,173.31,37914
600,172.89,173.49,172.19,172.735,28277
601,173.16,173.3,172.77,172.9599,17669
602,174.46,174.81,173.24,173.24,71835
603,174.27,174.4399,174.06,174.34,25056
604,174.04,174.58,173.87,174.32,28744
605,174.01,174.29,173.82,174.015,33390
606,173.7399,174.03,173.595,174.03,32876
607,173.62,173.82,173.62,173.7,27282
608,173.69,173.72,173.46,173.65,39441
609,174.015,174.29,173.68,173.7,89124
610,174.29,174.47,174.015,174.015,28242
611,174.145,174.32,174,174.24,41416
612,174.075,174.19,173.99,174.1,44137
613,174.01,174.17,173.99,174.041,52002
614,173.56,174.05,173.44,174.02,35306
615,173.71,174,173.53,173.53,45509
721,173.74,173.85,173.41,173.66,46684
722,173.74,173.75,173.45,173.74,32662
723,173.72,173.82,173.52,173.74,17152
724,173.7238,174.07,173.64,173.73,22973
725,173.95,174.03,173.72,173.77,29879
726,173.965,174.19,173.81,173.98,32025
727,173.98,174.06,173.87,173.96,23031
728,173.86,174.34,173.86,173.99,25248
729,173.95,174.0528,173.77,173.88,36652
730,173.51,173.95,173.43,173.9195,33691
731,173.33,173.5203,173.14,173.5203,29557
732,173.07,173.6,172.83,173.32,30351
733,173.11,173.13,172.91,173.03,37298
734,173.05,173.2,172.78,173.07,47834
735,173.05,173.21,172.88,173.05,40781
736,173.03,173.13,172.81,173.02,86427
737,173.76,173.85,173.01,173.05,69626
738,173.86,174.06,173.79,173.79,132396
739,174.03,174.24,173.81,173.88,118590
740,174.05,174.1,173.91,174.02,224079
741,168.61,171.28,162.69,165.1,132726
742,168.4,169.06,167.54,168.49,103124
743,167.875,168.43,167.59,168.4,99748
744,169.0625,169.9,167.85,167.86,70073
745,169.8595,169.8595,168.83,169.03,56452
746,168.835,169.83,168.66,169.83,84822
747,168.12,168.93,167.665,168.835,128111
748,167.91,168.91,167.75,168.145,60963
749,168.31,168.31,167.26,167.92,72360
750,167.96,168.43,167.96,168.04,44817
751,167.9945,168.2,167.84,167.94,57424
752,168.06,168.12,167.88,167.97,37602
753,168.47,168.72,167.91,168.005,51125
754,168.175,168.68,168.175,168.46,26434
755,168.63,168.63,168.18,168.18,20472
756,168.8622,169.19,168.52,168.52,27642
757,169.54,169.65,168.79,168.91,26398
758,169.46,169.77,169.25,169.415,80545
759,169.695,169.72,169.36,169.46,46985
865,170.015,170.19,169.71,169.76,29078
866,169.94,170.25,169.89,170.1199,37305
867,170.2,170.24,169.93,169.99,37028
868,170.62,170.88,170.22,170.24,26614
