EXCHANGE%3DNASDAQ,,,,,
MARKET_OPEN_MINUTE=570,,,,,
MARKET_CLOSE_MINUTE=960,,,,,
INTERVAL=600,,,,,
COLUMNS=DATE,CLOSE,HIGH,LOW,OPEN,VOLUME
DATA=,,,,,
TIMEZONE_OFFSET=-240,,,,,
a1511533800,170.99,171.39,170.75,170.75,969980
1,170.86,171.08,170.75,170.985,639631
2,170.54,170.92,170.51,170.86,355381
3,170.73,170.8,170.26,170.5399,603861
4,170.685,170.77,170.4401,170.7294,352018
5,170.695,170.8,170.58,170.68,249880
6,170.8555,170.89,170.63,170.69,246922
7,170.74,170.8775,170.58,170.8593,224688
8,170.545,170.7338,170.492,170.7272,258089
9,170.65,170.74,170.51,170.54,199065
10,170.65,170.72,170.56,170.65,171092
11,170.65,170.68,170.47,170.655,187565
12,170.481,170.7,170.46,170.66,185054
13,170.5858,170.62,170.36,170.49,200680
14,170.37,170.6,170.31,170.592,242542
15,170.37,170.52,170.34,170.3692,184620
16,170.4699,170.47,170.33,170.38,149586
17,170.54,170.5407,170.42,170.46,128579
18,170.4723,170.55,170.46,170.543,154267
19,170.3793,170.49,170.22,170.47,201299
20,170.28,170.429,170.24,170.38,190350
21,170.16,170.2899,170.02,170.27,302987
432,170.2499,170.25,170.13,170.1501,193682
433,170.33,170.34,170.21,170.2301,223701
434,170.33,170.3808,170.2335,170.33,178764
435,170.2,170.35,170.16,170.33,219538
436,170.1646,170.21,170.08,170.2,283257
437,170.11,170.2,170.01,170.17,232171
438,170.24,170.27,170.055,170.11,343463
439,170.205,170.2399,170.13,170.23,238399
440,169.87,170.21,169.64,170.2048,939211
441,170.15,170.16,169.81,169.87,2938592
442,170.29,170.39,170.28,170.29,265948
443,170.48,170.5,169.71,170.34,926710
444,170.3,170.56,170.28,170.5,538585
445,170.155,170.32,169.94,170.305,542655
446,170.24,170.36,170.13,170.16,435831
447,170.185,170.285,170.12,170.24,372371
448,169.74,170.2147,169.73,170.1807,612449
449,169.96,170.12,169.73,169.7303,425195
450,169.99,170.07,169.91,169.96,260104
451,170.07,170.21,169.97,169.99,293497
452,169.94,170.12,169.9,170.076,255302
453,169.805,170.02,169.75,169.93,345412
454,169.7099,169.88,169.67,169.8032,295133
455,169.73,169.82,169.68,169.7,256709
456,169.8,169.8,169.6,169.74,377602
457,169.9459,170,169.68,169.8053,317227
458,169.8359,169.97,169.81,169.95,181671
459,169.7753,169.9,169.75,169.85,267105
460,169.695,169.79,169.56,169.77,294706
461,169.78,169.84,169.6914,169.7,156311
462,169.8699,169.89,169.75,169.79,186352
463,169.964,169.97,169.805,169.865,186362
464,170.0195,170.0764,169.95,169.965,212089
465,170.1459,170.16,169.98,170.02,174954
466,170.16,170.23,170.1058,170.14,218416
467,170,170.19,169.98,170.16,167440
468,170.0506,170.06,169.96,170,191439
469,169.99,170.07,169.92,170.06,148824
470,169.9899,170,169.915,170,137449
471,169.98,170.04,169.96,169.989,126982
576,169.92,170.018,169.91,169.99,148156
577,170,170.0375,169.86,169.915,190569
578,170.02,170.05,169.96,169.9993,164451
579,170.03,170.05,169.99,170.01,176724
580,170.0868,170.14,169.97,170.03,265970
581,169.98,170.08,169.9,170.08,237270
582,170,170.05,169.94,169.98,187522
583,169.93,170,169.89,170,238566
584,169.9575,170,169.85,169.92,379125
585,169.98,170,169.905,169.96,2209211
586,171.01,171.02,170.78,170.78,401272
587,171.94,171.9598,170.89,171.02,1467169
588,172.58,172.66,171.8,171.95,1378682
589,172.85,172.86,172.38,172.585,1013387
590,172.9752,173.02,172.78,172.86,947620
591,173.41,173.4403,172.901,172.96,1016962
592,173.546,173.7,173.385,173.4001,1029207
593,173.2902,173.61,173.141,173.55,770746
594,173.19,173.45,173.16,173.28,517725
595,173.25,173.29,172.97,173.1805,522225
596,173.34,173.4699,173.22,173.26,445936
597,173.289,173.46,173.27,173.34,402506
598,173.47,173.52,173.23,173.28,313257
599,173.491,173.52,173.41,173.48,239816
600,173.4942,173.65,173.43,173.4942,419702
601,173.52,173.65,173.47,173.49,389506
602,173.3942,173.6,173.27,173.52,384341
603,173.3801,173.55,173.32,173.3942,300929
604,173.25,173.4599,173.17,173.38,222305
605,173.28,173.4,173.17,173.25,163551
606,173.18,173.33,173.17,173.28,243648
607,173.1764,173.33,173.12,173.17,226755
608,172.97,173.23,172.94,173.17,316422
609,173.04,173.1375,172.98,172.98,218926
610,173.1393,173.19,173.0401,173.0401,195112
611,173.14,173.1744,173.09,173.14,194138
612,173.12,173.2,173.0701,173.1447,186272
613,173.13,173.1704,173.09,173.13,217892
614,172.85,173.1401,172.75,173.13,393798
615,172.9267,172.93,172.75,172.85,314778
720,172.855,172.96,172.775,172.92,207484
721,172.9051,172.91,172.6801,172.855,282250
722,172.9299,172.946,172.86,172.9,177382
723,172.9648,173.0599,172.92,172.93,251116
724,172.86,173.03,172.81,172.9652,258006
725,172.75,172.93,172.69,172.87,290457
726,172.825,172.89,172.71,172.74,252362
727,172.89,172.906,172.79,172.8248,365246
728,173.11,173.23,172.88,172.89,801312
729,173.14,173.21,172.94,173.1,2570048
730,173.45,173.45,173.34,173.36,300218
731,173.87,174.26,173.35,173.39,1683814
732,173.19,173.88,173.05,173.86,1420187
733,173.33,173.45,173.05,173.17,680113
734,173.83,173.83,173.3,173.31,665048
735,173.76,173.94,173.61,173.83,547172
736,173.97,174.03,173.66,173.77,562918
737,174.08,174.12,173.82,173.9776,549675
738,174.5049,174.52,174.07,174.071,820858
739,174.49,174.6,174.34,174.5045,568324
740,174.965,174.98,174.46,174.5,635028
741,174.85,175,174.79,174.9685,623306
742,174.4199,174.88,174.33,174.8699,545920
743,174.27,174.5565,174.24,174.4102,438921
744,173.955,174.265,173.86,174.2642,737962
745,174.28,174.38,173.959,173.965,386201
746,174.365,174.53,174.27,174.2735,309343
747,174.11,174.425,174.1,174.365,238541
748,174.14,174.2463,174.01,174.11,312750
749,174.29,174.31,174.07,174.12,234877
750,174.315,174.39,174.23,174.295,257761
751,174.27,174.35,174.21,174.31,177866
752,174.0562,174.26,173.91,174.26,345999
753,174.025,174.1299,173.96,174.0501,255199
754,174.26,174.3,174.0215,174.0215,249374
755,174.32,174.34,174.2,174.26,283555
756,174.2511,174.34,174.1811,174.32,181461
757,174.3314,174.35,174.194,174.2603,183485
758,174.23,174.4,174.2,174.35,240900
759,174.34,174.35,174.21,174.222,214351
864,174.29,174.375,174.24,174.33,219379
865,174.5,174.53,174.28,174.3,265981
866,174.59,174.62,174.46,174.49,235204
867,174.48,174.7,174.48,174.6,221640
868,174.4,174.52,174.35,174.49,247875
869,174.57,174.63,174.37,174.395,328325
870,174.5349,174.62,174.5,174.57,230257
871,174.7,174.73,174.45,174.54,449520
872,174.82,174.85,174.68,174.7,670094
873,174.96,175,174.7407,174.83,3244653
874,175.27,175.42,174.6459,175.19,1204865
875,175.26,175.5,175.12,175.27,721239
876,175.2,175.3,175.06,175.26,495020
877,175.005,175.32,174.88,175.2,478735
878,175.02,175.13,174.9502,175.0015,314452
879,175.15,175.18,175.01,175.03,300794
880,175.0664,175.22,175.06,175.1595,263588
881,175.025,175.14,175.02,175.0601,198850
882,175.06,175.14,174.97,175.0255,323039
883,175.24,175.28,175.01,175.06,338220
884,175.07,175.255,175.01,175.2452,333983
885,175.035,175.18,175,175.07,302271
886,175.2252,175.25,175.02,175.039,369819
887,175.28,175.31,175.175,175.2201,321476
888,175.15,175.309,175.125,175.28,327477
889,175.13,175.25,175.08,175.1427,255677
890,175.151,175.18,175.1056,175.12,174394
891,175.085,175.17,175.03,175.155,418387
892,175.03,175.09,175,175.085,370966
893,175.02,175.05,174.95,175.0345,412034
894,174.97,175.03,174.91,175.01,1674287
895,175.05,175.06,174.95,175.05,261381
896,173.97,175.05,173.34,175,1857079
897,174.8695,174.89,173.95,173.96,1343758
898,174.67,174.97,174.5,174.85,785830
899,174.8242,174.8699,174.6314,174.66,414899
900,174.96,174.98,174.7,174.8216,464944
901,174.6234,174.98,174.59,174.965,403811
902,174.67,174.7,174.51,174.6399,289412
903,174.601,174.8,174.601,174.67,365999
a1512138600,174.52,174.7,174.45,174.61,349716
1,174.32,174.53,174.13,174.52,475820
2,173.94,174.32,173.91,174.316,535760
3,173.66,173.94,173.6,173.94,609013
4,173.87,173.9052,173.65,173.6602,335664
5,173.86,173.98,173.72,173.866,367344
6,174.05,174.105,173.85,173.86,380186
7,173.99,174.13,173.955,174.07,221923
8,174.1358,174.26,173.8601,173.99,383658
9,174.27,174.35,174.1266,174.13,433414
10,174.11,174.32,174.09,174.28,368059
11,174.06,174.18,173.9633,174.093,329432
12,174.09,174.25,174.02,174.07,267707
13,174.28,174.3,174.06,174.08,203152
14,174.28,174.39,174.21,174.29,160995
15,174.405,174.46,174.28,174.285,176105
16,174.3035,174.49,174.2562,174.4176,151492
17,174.4766,174.49,174.27,174.31,154125
18,174.41,174.48,174.37,174.48,122415
19,174.21,174.415,174.19,174.4048,191068
20,174.1863,174.24,174.07,174.21,193679
21,174.11,174.19,174.05,174.18,293680
22,174.165,174.19,174.1,174.1175,125819
23,174.24,174.27,174.1,174.17,294402
24,174.2833,174.29,174.15,174.248,144320
25,174.14,174.31,174.11,174.28,239838
26,174.0299,174.21,174.01,174.1467,242077
27,174.06,174.12,174.01,174.03,182533
28,174.0764,174.15,174.03,174.06,254373
29,174.18,174.21,174.06,174.075,374700
30,174.09,174.24,174.02,174.18,2521071
31,174.23,174.3,174.15,174.3,287230
32,174.37,174.87,174.09,174.2,1184799
33,174.07,174.78,173.9,174.372,924030
34,173.9,174.286,173.8,174.05,590998
35,173.93,174,173.61,173.8999,574539
36,173.84,173.94,173.8,173.94,312083
37,173.88,173.96,173.82,173.84,266786
38,174.0975,174.2,173.89,173.89,381719
39,173.7499,174.2,173.66,174.1,647325
432,173.31,173.8667,173.08,173.738,777554
433,173.395,173.4575,173.03,173.3146,645809
434,173.11,173.46,173.09,173.4058,391095
435,172.9533,173.22,172.82,173.1,760023
436,173.156,173.2305,172.7,172.95,610656
437,173.108,173.17,173.01,173.16,291894
438,172.96,173.16,172.95,173.11,326316
439,172.7458,173.03,172.73,172.96,339377
440,172.725,172.78,172.55,172.75,550239
441,173.06,173.0859,172.64,172.725,325387
442,173.12,173.38,173.05,173.0505,378761
443,172.86,173.1104,172.86,173.1104,300697
444,172.91,172.93,172.85,172.86,245713
445,173.15,173.2,172.9147,172.9147,305086
446,172.9401,173.18,172.9401,173.16,379568
447,172.905,173.03,172.75,172.94,466146
448,172.84,173.03,172.83,172.9,212009
449,172.7,172.8745,172.68,172.83,436926
450,172.48,172.74,172.38,172.7031,647286
451,172.47,172.52,171.86,172.48,1078876
452,172.6753,172.68,172.42,172.48,322229
453,172.7701,172.85,172.5701,172.646,406751
454,172.86,172.97,172.6373,172.79,283829
455,172.94,173.1,172.854,172.8623,420289
456,172.8404,173.0198,172.76,172.9368,320678
457,172.955,172.96,172.76,172.85,522521
458,173.1326,173.17,172.95,172.955,593561
459,172.91,173.19,172.87,173.14,510072
460,172.81,173,172.76,172.9155,374209
461,172.87,172.975,172.77,172.81,507860
462,173.07,173.08,172.73,172.86,2284541
463,172.57,172.64,172.53,172.63,260486
464,172.09,172.92,171.94,172.57,1276410
465,172.06,172.64,171.9403,172.1,899126
466,171.81,172.24,171.68,172.042,1181207
467,171.35,171.82,171.1,171.81,1031527
468,169.45,171.7,169.4,171.3592,1959731
469,169.96,170.18,168.93,169.46,2160897
470,170.031,170.35,169.59,169.95,1398466
471,169.73,170.12,169.46,170.04,842636
576,168.7868,169.7997,168.73,169.72,1582726
577,168.98,169.22,168.51,168.79,1244689
578,169.19,169.6272,168.95,169,856353
579,169.1,169.2001,168.84,169.18,858132
580,169.35,169.52,168.9375,169.08,769619
581,168.1787,169.39,168.15,169.35,1363922
582,167.38,168.47,167.26,168.18,1506771
583,167.81,167.9,167.16,167.37,1346984
584,168.12,168.16,167.57,167.82,1150967
585,168.43,168.64,167.95,168.13,826747
586,168.8,168.88,168.3298,168.426,754443
587,169.33,169.35,168.71,168.79,732998
588,168.63,169.35,168.54,169.33,677425
589,168.3141,168.64,168.25,168.62,581058
590,169.2612,169.28,168.32,168.32,548580
591,169.36,169.46,169.1801,169.2614,450238
592,168.9188,169.3899,168.91,169.37,481919
593,169.03,169.11,168.76,168.91,409841
594,168.47,169.06,168.42,169.02,651965
595,168.65,168.81,168.4,168.46,483661
596,168.7953,168.85,168.585,168.64,400930
597,168.7,169.0599,168.52,168.8,467486
598,168.625,168.774,168.55,168.6999,251752
599,169.07,169.0937,168.6,168.61,400662
600,168.962,169.42,168.9,169.08,484070
601,169.06,169.12,168.87,168.97,323922
602,168.73,169.11,168.49,169.05,557120
603,169.0599,169.21,168.71,168.7267,543803
604,169.23,169.47,169.05,169.07,540013
605,169.31,169.39,168.94,169.24,687423
606,169.48,169.64,169.18,169.31,2759947
607,170.55,170.55,170.43,170.43,527382
608,169.04,170.68,168.44,170.51,2636234
609,170.26,170.39,168.79,169.05,1467073
610,170.065,170.31,169.81,170.26,1013236
611,170.35,170.89,169.955,170.06,1193486
612,170.83,170.84,170.089,170.34,748859
613,170.81,170.92,170.55,170.83,607971
614,170.88,171.09,170.75,170.81,856245
615,170.605,170.94,170.56,170.87,479126
720,170.44,170.74,170.37,170.6,557215
721,170.93,171,170.34,170.45,543074
722,171.36,171.5,170.91,170.9328,709935
723,170.85,171.3723,170.6,171.35,595140
724,171.115,171.1299,170.76,170.82,363991
725,171.01,171.1417,170.78,171.12,312604
726,170.99,171.03,170.72,171.0068,342458
727,170.99,171.01,170.77,170.9811,324180
728,170.93,171.13,170.91,171,312188
729,171.24,171.29,170.93,170.94,338011
730,171.05,171.34,170.87,171.24,357855
731,171.14,171.5,171.03,171.0439,413358
732,171.29,171.2942,170.85,171.13,482287
733,171.51,171.515,171.23,171.29,557182
734,171.45,171.71,171.32,171.5,552276
735,171.84,171.88,171.42,171.44,427200
736,171.59,171.87,171.55,171.845,410834
737,171.65,171.719,171.405,171.6016,383318
738,171.82,171.82,171.495,171.655,352771
739,171.63,171.9513,171.6,171.82,340502
740,171.77,171.84,171.63,171.63,258700
741,171.83,171.892,171.675,171.77,285056
742,171.72,171.89,171.65,171.84,285115
743,171.8646,171.89,171.7132,171.72,271409
744,171.74,171.93,171.53,171.87,379122
745,171.34,171.7856,171.25,171.739,453673
746,171.47,171.66,171.32,171.32,389595
747,171.683,171.69,171.41,171.47,440306
748,171.5,171.75,171.44,171.68,525912
749,172.08,172.12,171.5,171.5,1276036
750,171.85,172.14,171.65,172.1,6542432
751,170.55,170.96,169.78,169.93,1667286
752,169.815,170.59,169.63,170.54,1416415
753,170.2,170.46,169.77,169.8199,1076551
754,170.955,171,170.04,170.2,893596
755,171.33,171.4299,170.5,170.9443,1142372
756,171.48,171.67,171.18,171.35,979782
757,170.92,171.58,170.82,171.48,550279
758,171.31,171.41,170.86,170.93,460790
759,170.95,171.46,170.95,171.3,453769
864,170.63,171.39,170.23,170.95,736721
865,170.11,170.72,169.05,170.65,1465696
866,169.35,170.28,169.08,170.17,1423055
867,170.02,170.06,168.5,169.33,1771358
868,169.13,170.2,169.13,170.03,812929
869,169.9072,170.12,168.85,169.17,1101485
870,170.51,170.59,169.551,169.9299,996295
871,170,170.65,169.74,170.5,805034
880,169.97,170.0656,169.73,170.005,511505
881,169.62,169.99,169.46,169.98,698674
882,170.45,170.57,169.56,169.61,840189
883,170.22,170.55,170.2,170.4732,439197
884,170.18,170.56,170.18,170.21,379028
885,170.49,170.49,170.16,170.18,261038
886,170.5,170.5298,170.32,170.48,231478
a1512743400,170.75,170.83,170.488,170.5,407853
1,170.44,170.81,170.37,170.741,271141
2,170.47,170.56,170.32,170.44,286732
3,170.56,170.72,170.2725,170.46,261836
4,170.88,170.99,170.5083,170.56,465323
5,170.97,171.03,170.75,170.885,332872
6,170.81,171.07,170.7,170.97,303716
7,170.37,170.82,170.32,170.8,343270
8,170.54,170.6,170.28,170.37,315218
9,170.73,170.78,170.23,170.5383,345496
10,170.77,170.85,170.59,170.74,375022
11,170.79,170.9014,170.72,170.775,440847
12,170.9,171.05,170.79,170.8,713517
13,171.1101,171.2,170.82,170.89,861668
14,170.98,171.2,170.96,171.12,4475257
15,172.48,172.49,172.44,172.48,405326
16,172.4884,172.62,171.6021,172.455,1566786
17,172.04,172.55,171.93,172.4701,975912
18,171.5901,172.2699,171.4532,172.05,818675
19,170.7,171.82,170.402,171.62,1429855
20,171.0125,171.25,170.53,170.7067,1104859
21,171.79,171.87,170.99,171.02,847228
22,171.88,171.88,171.3002,171.79,653414
23,171.02,171.89,170.94,171.88,821141
24,170.51,171.1,170.13,171.05,1119961
25,170.34,170.69,170.16,170.51,711509
26,171.05,171.16,170.08,170.34,763021
27,171.1476,171.43,171,171.051,619094
28,171.525,171.53,170.92,171.16,544325
29,171.3,171.5245,171,171.5245,357808
30,171.4864,171.68,171.14,171.3,457395
31,171.5,171.655,171.42,171.5,390805
32,171.77,172.19,171.47,171.5,816078
33,171.35,171.81,171.1,171.77,433686
34,171.19,171.37,171.06,171.34,348034
35,171.45,171.46,171.03,171.18,400509
36,171.4799,171.6,171.39,171.44,315531
37,171.4842,171.755,171.44,171.48,411882
38,171.4098,171.64,171.33,171.47,282576
39,171.27,171.52,171.2,171.41,220055
432,171.26,171.31,171.1,171.29,289362
433,171.215,171.45,171.19,171.2654,238304
434,171.475,171.49,171.16,171.2,218673
435,171.2,171.49,171.1466,171.49,297362
436,170.8101,171.26,170.8101,171.2,482113
437,170.535,171.02,170.5,170.8362,436923
438,170.86,170.92,170.32,170.53,673095
439,170.81,170.88,170.61,170.8631,337046
440,170.895,171.06,170.73,170.8,400891
441,170.92,170.98,170.56,170.89,473451
442,170.62,170.93,170.6,170.915,342075
443,170.62,170.85,170.6,170.62,346694
444,170.01,170.75,169.99,170.62,808100
445,170.08,170.26,169.99,170.02,822854
446,169.8,170.26,169.63,170.09,4346444
447,169.06,169.28,169.06,169.06,406378
448,169.79,169.89,168.4,169.2,1933688
449,169.86,170.27,169.56,169.79,1035518
450,170.0499,170.15,169.3489,169.8401,1086015
451,170.06,170.4,170.01,170.0345,848827
452,170.22,170.4,169.8,170.07,876745
453,170.35,170.59,170.19,170.23,595895
454,170.5401,170.73,170.21,170.35,679625
455,171.3,171.34,170.56,170.56,905309
456,170.889,171.3,170.61,171.29,803297
457,171.09,171.17,170.89,170.89,489758
458,171.3,171.3,171.03,171.0892,500122
459,171.26,171.52,171.17,171.305,479291
460,170.97,171.4144,170.86,171.25,501184
461,171.1,171.16,170.97,170.99,307175
462,170.8628,171.31,170.83,171.1099,418763
463,170.74,170.9,170.65,170.85,373075
464,170.87,170.96,170.73,170.74,330890
465,170.71,170.88,170.56,170.86,333887
466,170.88,170.9,170.7099,170.71,253924
467,170.84,170.96,170.8,170.89,242783
468,170.41,170.89,170.26,170.85,293753
469,170.3338,170.5185,170.25,170.4,275441
470,170.76,170.77,170.2665,170.34,271602
471,170.96,171.02,170.71,170.77,312389
576,171.0402,171.1539,170.88,170.96,222601
577,170.99,171.04,170.82,171.03,196035
578,170.9125,171.0899,170.84,170.99,165215
579,170.79,170.93,170.71,170.9155,186155
580,170.37,170.78,170.2601,170.78,410187
581,170.21,170.41,169.97,170.37,625883
582,169.765,170.21,169.58,170.21,492607
583,169.835,169.99,169.72,169.7662,360531
584,169.7402,169.9,169.57,169.835,426905
585,170.0175,170.15,169.71,169.75,555195
586,170.0306,170.3,169.91,170.01,491434
587,170.1,170.2299,169.99,170.04,360218
588,170.02,170.16,169.93,170.0976,418979
589,169.81,170.15,169.64,170.02,783753
590,169.64,169.98,169.57,169.81,2535437
591,167.331,167.5,167.25,167.5,471363
592,168.8,168.97,166.46,167.48,3235719
593,167.86,168.82,167.85,168.82,1405399
594,169.12,169.22,167.81,167.88,1161326
595,169.08,169.5,168.78,169.13,986502
596,169.0472,169.15,168.56,169.07,611321
597,169.3,169.39,168.92,169.04,513877
598,168.79,169.41,168.69,169.2915,482462
599,169.18,169.38,168.76,168.8,447972
600,169.46,169.49,168.91,169.18,545124
601,169.595,169.64,169.18,169.45,454667
602,169.78,169.97,169.55,169.5959,472980
603,169.46,170.2047,169.34,169.79,680181
604,169.76,169.81,169.39,169.47,372171
605,169.79,169.86,169.66,169.76,259338
606,169.63,169.8,169.35,169.78,492686
607,169.7047,169.77,169.59,169.63,304931
608,169.4016,169.85,169.391,169.71,333688
609,169.0707,169.64,168.9,169.4,484656
610,169.1799,169.2,168.95,169.06,390189
611,169.6,169.63,169.16,169.18,328797
612,169.27,169.7,169.21,169.61,296743
613,169.14,169.41,169.08,169.2786,242310
614,169.36,169.44,169.1467,169.1467,206478
615,169.31,169.46,169.27,169.365,157270
720,169.4552,169.67,169.28,169.31,222097
721,169.51,169.65,169.43,169.46,259580
722,169.56,169.61,169.44,169.51,259284
723,169.69,170.03,169.51,169.56,561293
724,169.709,169.78,169.58,169.69,255645
725,169.37,169.7068,169.358,169.7068,272837
726,169.38,169.63,169.26,169.39,311762
727,169.31,169.42,169.22,169.385,339496
728,169.32,169.44,169.31,169.3139,204118
729,169.33,169.42,169.25,169.315,317003
730,169.08,169.45,169,169.335,492137
731,169.09,169.15,168.94,169.075,574323
732,168.96,169.22,168.9,169.09,471566
733,168.91,169.11,168.88,168.97,568431
734,169.01,169.11,168.83,168.91,2704298
735,168.95,169.15,168.95,169.03,252773
736,170.15,170.35,168.91,168.96,1458148
737,170.1845,170.32,169.79,170.139,999349
738,169.9616,170.38,169.8,170.1899,716789
739,169.11,170,168.97,169.96,992398
740,169.3,169.52,169.04,169.128,636648
741,169.61,169.79,169.27,169.31,492719
742,170,170.03,169.62,169.63,239841
743,169.8,169.804,169.54,169.706,266683
744,169.91,169.98,169.63,169.79,365292
745,169.74,169.969,169.68,169.91,247102
746,169.77,169.8684,169.68,169.74,186229
747,169.835,169.86,169.68,169.7799,250660
748,169.94,169.96,169.79,169.8358,157582
749,169.85,170.02,169.71,169.954,216395
750,170.205,171,170.17,170.23,1664401
751,170.21,170.62,169.99,170.219,1012161
752,170.12,170.3701,169.921,170.21,893353
753,170.06,170.2,169.85,170.11,762659
754,170.27,170.525,170.034,170.055,787855
755,170.2,170.39,170.1,170.27,366661
756,169.99,170.23,169.98,170.2,365958
757,170.1775,170.2099,169.91,169.985,553444
758,170.23,170.23,170.01,170.1701,221798
759,170.28,170.39,170.1,170.235,376888
864,170.2,170.29,170.15,170.2824,252772
865,169.88,170.2,169.73,170.195,575180
866,169.98,170.0302,169.63,169.8865,449066
867,169.96,170.01,169.91,169.98,211766
868,169.895,170.01,169.8,169.955,264327
869,169.82,170,169.72,169.89,196901
870,169.96,170.01,169.79,169.8,237966
871,170,170.0899,169.86,169.96,298177
872,169.9038,170.03,169.85,170,184305
873,169.997,170.06,169.894,169.91,242477
874,169.93,170.005,169.86,169.98,180522
875,169.93,169.98,169.834,169.91,175310
876,169.995,170.02,169.88,169.94,155202
877,169.91,170.02,169.9,169.995,164683
878,169.91,169.96,169.78,169.91,129667
879,169.82,169.94,169.78,169.905,145873
880,169.87,169.9,169.7,169.82,320402
881,169.7492,169.93,169.65,169.87,310867
882,169.36,169.76,169.36,169.75,363905
883,169.425,169.43,169.09,169.35,512251
884,169.21,169.44,168.96,169.42,599811
885,169.37,169.42,169.1,169.205,299582
886,169.37,169.43,169.17,169.37,231718
887,169.42,169.505,169.31,169.38,224090
888,169.28,169.44,169.185,169.42,274632
889,169.3011,169.42,169.19,169.27,552516
890,169.06,169.31,169.0112,169.3,542365
891,168.975,169.15,168.82,169.06,945597
892,169.37,169.37,168.915,169.07,3326412
893,169.1,169.2,169.05,169.2,301566
894,170.025,170.1822,168.79,169.09,1322498
895,169.65,170.08,169.52,170.025,842581
896,169.85,169.89,169.53,169.65,675679
897,169.89,169.91,169.54,169.85,559379
898,170.08,170.14,169.85,169.8997,780836
899,170.72,170.78,170.07,170.085,1088113
900,171.48,171.49,170.6101,170.72,1522001
901,172.03,172.18,171.44,171.48,1596533
902,171.92,172.07,171.72,172.02,925951
903,171.7672,171.995,171.57,171.915,705247
a1513348200,172.18,172.2,171.66,171.765,777536
1,171.815,172.2,171.78,172.18,542473
2,171.84,171.9299,171.7,171.81,477432
3,171.89,171.95,171.6436,171.86,340891
4,171.8,172.03,171.79,171.89,407449
5,171.99,172.05,171.8,171.8,319973
6,172.1164,172.22,171.98,172,405231
7,172.44,172.47,172.0001,172.11,581767
8,172.59,172.72,172.4,172.4488,618779
9,172.5775,172.72,172.46,172.585,269327
10,172.79,172.89,172.54,172.57,520185
11,172.64,172.87,172.64,172.8,290183
12,172.6132,172.76,172.55,172.66,314970
13,172.34,172.62,172.315,172.6175,651755
14,172.39,172.42,172.26,172.33,367462
15,172.31,172.44,172.28,172.38,307591
16,172.32,172.38,172.23,172.31,286020
17,172.41,172.42,172.29,172.33,241715
18,172.315,172.49,172.28,172.42,380189
19,172.1287,172.33,172.08,172.31,514334
20,172.38,172.3853,172.105,172.1282,301510
21,172.385,172.48,172.3,172.374,337587
22,172.45,172.49,172.325,172.38,256858
23,172.4036,172.46,172.2257,172.46,312163
24,172.29,172.54,172.28,172.41,493950
25,172.4,172.44,172.21,172.2912,354688
26,172.49,172.52,172.37,172.4,449602
27,172.68,172.7,172.46,172.49,742759
28,172.67,172.74,172.51,172.69,4581018
29,172.07,172.26,172.07,172.15,210246
30,171.915,172.34,171.461,172.16,1550571
31,171.9,172.39,171.78,171.9179,1137096
32,171.945,172.2,171.87,171.912,574327
33,171.91,172.04,171.71,171.95,575235
34,171.83,171.95,171.81,171.91,511761
35,171.8,171.96,171.63,171.84,347449
36,171.76,171.84,171.63,171.787,284802
37,171.65,171.7847,171.6,171.75,297650
38,171.95,172.17,171.64,171.65,606880
39,172.095,172.1,171.83,171.94,402967
432,172.023,172.1,171.9,172.09,269497
433,172.04,172.07,171.9,172.03,238831
434,172.1424,172.235,172,172.04,346587
435,172.115,172.22,172.05,172.15,199759
436,171.98,172.1295,171.88,172.1185,268427
437,172.0833,172.1,171.93,171.98,168294
438,172.05,172.19,171.97,172.08,214783
439,171.785,172.08,171.66,172.05,345280
440,171.91,172,171.74,171.785,219013
441,171.82,171.97,171.82,171.92,240172
442,172.03,172.04,171.78,171.8299,281206
443,171.99,172.05,171.87,172.02,218647
444,172.0801,172.15,171.99,172,231957
445,171.975,172.14,171.96,172.1,156741
446,172.0138,172.02,171.9,171.99,179563
447,171.87,172.02,171.83,172.0113,192509
448,171.83,171.92,171.64,171.86,334681
449,171.9201,171.939,171.66,171.82,277797
450,172.02,172.02,171.89,171.92,205491
451,172,172.07,171.9136,172.02,217891
452,171.95,172.05,171.91,172,224072
453,171.92,171.99,171.85,171.95,245669
454,171.92,171.99,171.88,171.92,181282
455,171.8,171.935,171.8,171.92,172253
456,171.94,172,171.8,171.81,328515
457,171.9675,172.04,171.86,171.94,265246
458,171.99,172.02,171.9,171.961,312515
459,171.9,172.01,171.83,171.98,448976
460,171.7,171.9,171.6,171.87,2544488
461,172.6,172.67,172.5,172.5,304005
462,173.48,173.54,172.6,172.625,1985010
463,173.2,173.52,173.08,173.45,889919
464,172.89,173.43,172.89,173.19,603554
465,172.66,173.11,172.6,172.8901,667647
466,172.71,172.915,172.65,172.66,515968
467,172.7674,172.8299,172.61,172.71,403118
468,172.99,173.19,172.56,172.78,568408
469,172.92,173.1,172.78,173,385334
470,173,173.02,172.89,172.93,362500
471,173.03,173.03,172.79,172.99,336101
576,173,173.14,172.95,173.03,331102
577,172.96,173.13,172.88,173.01,578369
578,172.805,173.05,172.78,172.95,254358
579,172.87,172.9,172.67,172.801,331549
580,172.9,173,172.81,172.89,261803
581,172.2559,172.89,172,172.89,680796
